gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089270930	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1835	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9083	-80.9433	0.11	1.0E-6					2001-04-21T13:32	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1835	304_1835		2001-04-21T13:32:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270929	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1837	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-80.9467	0.11	1.0E-6					2001-04-21T14:26	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1837	304_1837		2001-04-21T14:26:00	CC_BY_NC_4_0					2025-01-31T23:57:36.468Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270928	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1839	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9117	-80.985	0.11	1.0E-6					2001-04-22T09:21	22	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1839	304_1839		2001-04-22T09:21:00	CC_BY_NC_4_0					2025-01-31T23:57:36.468Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270927	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1838	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9233	-80.9567	0.11	1.0E-6					2001-04-21T14:35	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1838	304_1838		2001-04-21T14:35:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270926	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1834	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.925	-80.985	0.11	1.0E-6					2001-04-21T13:06	21	4	2001	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1834	304_1834		2001-04-21T13:06:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270925	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1821	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9267	-80.985	0.11	1.0E-6					2000-04-16T09:40	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1821	304_1821		2000-04-16T09:40:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270924	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1822	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.915	-80.9517	0.11	1.0E-6					2000-04-16T10:07	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1822	304_1822		2000-04-16T10:07:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270923	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1825	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9283	-80.9617	0.11	1.0E-6					2000-07-15T10:48	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1825	304_1825		2000-07-15T10:48:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270922	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4096	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7117	-81.13	0.11	1.0E-6					1999-04-17T10:45	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4096	304_4096		1999-04-17T10:45:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270921	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4097	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7217	-81.1417	0.11	1.0E-6					1999-04-17T10:57	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4097	304_4097		1999-04-17T10:57:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270920	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1820	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.92	-80.995	0.11	1.0E-6					2000-04-16T08:58	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1820	304_1820		2000-04-16T08:58:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270919	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1828	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-80.9783	0.11	1.0E-6					2000-07-16T09:21	16	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1828	304_1828		2000-07-16T09:21:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270918	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4095	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7083	-81.185	0.11	1.0E-6					1999-04-17T09:52	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4095	304_4095		1999-04-17T09:52:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270917	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4099	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7233	-81.1417	0.11	1.0E-6					1999-04-17T11:22	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4099	304_4099		1999-04-17T11:22:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270916	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4098	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.725	-81.145	0.11	1.0E-6					1999-04-17T11:15	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4098	304_4098		1999-04-17T11:15:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270915	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1826	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.915	-80.99	0.11	1.0E-6					2000-07-15T12:41	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1826	304_1826		2000-07-15T12:41:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270914	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1824	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.93	-80.93	0.11	1.0E-6					2000-07-15T10:17	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1824	304_1824		2000-07-15T10:17:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270913	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1823	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9233	-80.97	0.11	1.0E-6					2000-07-15T09:37	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1823	304_1823		2000-07-15T09:37:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270912	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1829	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9483	-80.9983	0.11	1.0E-6					2000-07-16T11:08	16	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1829	304_1829		2000-07-16T11:08:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270911	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1811	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.915	-80.9433	0.11	1.0E-6					2000-01-23T09:52	23	1	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1811	304_1811		2000-01-23T09:52:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270910	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1827	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9317	-80.9767	0.11	1.0E-6					2000-07-15T13:30	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1827	304_1827		2000-07-15T13:30:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270909	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4086	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7083	-81.1333	0.11	1.0E-6					1998-10-18T10:55	18	10	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4086	304_4086		1998-10-18T10:55:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270908	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4085	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7067	-81.1283	0.11	1.0E-6					1998-10-18T10:34	18	10	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4085	304_4085		1998-10-18T10:34:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270907	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1810	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-80.955	0.11	1.0E-6					2000-01-23T09:37	23	1	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1810	304_1810		2000-01-23T09:37:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270906	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4087	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.72	-81.1433	0.11	1.0E-6					1998-10-18T11:07	18	10	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4087	304_4087		1998-10-18T11:07:00	CC_BY_NC_4_0					2025-01-31T23:57:36.467Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270905	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4084	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7133	-81.1333	0.11	1.0E-6					1998-10-18T10:14	18	10	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4084	304_4084		1998-10-18T10:14:00	CC_BY_NC_4_0					2025-01-31T23:57:36.466Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270904	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4089	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7133	-81.19	0.11	1.0E-6					1999-01-24T09:50	24	1	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4089	304_4089		1999-01-24T09:50:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270903	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4088	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.74	-81.21	0.11	1.0E-6					1999-01-24T09:20	24	1	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4088	304_4088		1999-01-24T09:20:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270902	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4090	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7033	-81.1483	0.11	1.0E-6					1999-01-24T10:26	24	1	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4090	304_4090		1999-01-24T10:26:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270901	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4091	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7467	-81.24	0.11	1.0E-6					1999-04-17T09:00	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4091	304_4091		1999-04-17T09:00:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270900	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4094	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.715	-81.1867	0.11	1.0E-6					1999-04-17T09:46	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4094	304_4094		1999-04-17T09:46:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270899	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4092	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7467	-81.2317	0.11	1.0E-6					1999-04-17T09:05	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4092	304_4092		1999-04-17T09:05:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270898	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_4093	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.7183	-81.1883	0.11	1.0E-6					1999-04-17T09:45	17	4	1999	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_4093	304_4093		1999-04-17T09:45:00	CC_BY_NC_4_0					2025-01-31T23:57:36.464Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270897	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1815	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.915	-80.955	0.11	1.0E-6					2000-04-15T12:59	15	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1815	304_1815		2000-04-15T12:59:00	CC_BY_NC_4_0					2025-01-31T23:57:36.465Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089270896	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_1814	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9183	-80.92	0.11	1.0E-6					2000-04-15T09:59	15	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_1814	304_1814		2000-04-15T09:59:00	CC_BY_NC_4_0					2025-01-31T23:57:36.464Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
